,term,variable,value,p,padj
410,KEGG_MM_BUTANOATE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
411,KEGG_MM_THIAMINE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
412,KEGG_MM_RIBOFLAVIN_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
413,KEGG_MM_VITAMIN_B6_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
414,KEGG_MM_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
415,KEGG_MM_PANTOTHENATE_AND_COA_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
416,KEGG_MM_BIOTIN_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
417,KEGG_MM_LIPOIC_ACID_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
418,KEGG_MM_FOLATE_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
419,KEGG_MM_RETINOL_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
420,KEGG_MM_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
421,KEGG_MM_TERPENOID_BACKBONE_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
422,KEGG_MM_SULFUR_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
423,KEGG_MM_AMINOACYL-TRNA_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
424,KEGG_MM_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
425,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
426,KEGG_MM_METABOLIC_PATHWAYS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
427,KEGG_MM_2-OXOCARBOXYLIC_ACID_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
428,KEGG_MM_RNA_DEGRADATION,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
429,KEGG_MM_HIF-1_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
430,KEGG_MM_MTOR_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
431,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
432,KEGG_MM_NOD-LIKE_RECEPTOR_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
433,KEGG_MM_INSULIN_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
434,KEGG_MM_ADIPOCYTOKINE_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
435,KEGG_MM_GLYCOLYSIS_GLUCONEOGENESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
436,KEGG_MM_CITRATE_CYCLE,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
437,KEGG_MM_PENTOSE_PHOSPHATE_PATHWAY,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
438,KEGG_MM_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
439,KEGG_MM_FRUCTOSE_AND_MANNOSE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
440,KEGG_MM_GALACTOSE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
441,KEGG_MM_ASCORBATE_AND_ALDARATE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
442,KEGG_MM_FATTY_ACID_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
443,KEGG_MM_FATTY_ACID_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
444,KEGG_MM_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
445,KEGG_MM_STEROID_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
446,KEGG_MM_PRIMARY_BILE_ACID_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
447,KEGG_MM_STEROID_HORMONE_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
448,KEGG_MM_OXIDATIVE_PHOSPHORYLATION,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
449,KEGG_MM_PURINE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,0.28143606199049886,0.28143606199049886,0.30606171741466753
450,KEGG_MM_CAFFEINE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
451,KEGG_MM_PYRIMIDINE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,0.22671302656348988,0.22671302656348988,0.24687525224601367
452,KEGG_MM_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
453,KEGG_MM_GLYCINE_SERINE_AND_THREONINE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
454,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
455,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
456,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
457,KEGG_MM_LYSINE_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
458,KEGG_MM_LYSINE_DEGRADATION,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
459,KEGG_MM_ARGININE_AND_PROLINE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
460,KEGG_MM_HISTIDINE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
461,KEGG_MM_TYROSINE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
462,KEGG_MM_PHENYLALANINE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
463,KEGG_MM_TRYPTOPHAN_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
464,KEGG_MM_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
465,KEGG_MM_BETA-ALANINE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
466,KEGG_MM_TAURINE_AND_HYPOTAURINE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
467,KEGG_MM_SELENOCOMPOUND_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
468,KEGG_MM_CYANOAMINO_ACID_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
469,KEGG_MM_D-GLUTAMINE_AND_D-GLUTAMATE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
470,KEGG_MM_D-ARGININE_AND_D-ORNITHINE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
471,KEGG_MM_GLUTATHIONE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,0.08482033099920393,0.08482033099920393,0.09187942800896728
472,KEGG_MM_STARCH_AND_SUCROSE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
473,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
474,KEGG_MM_OTHER_GLYCAN_DEGRADATION,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
475,KEGG_MM_MUCIN_TYPE_O-GLYCAN_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
476,KEGG_MM_OTHER_TYPES_OF_O-GLYCAN_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
477,KEGG_MM_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
478,KEGG_MM_BUTIROSIN_AND_NEOMYCIN_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
479,KEGG_MM_GLYCOSAMINOGLYCAN_DEGRADATION,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
480,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_DERMATAN_SULFATE,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
481,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
482,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_HEPARIN,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
483,KEGG_MM_GLYCEROLIPID_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
484,KEGG_MM_INOSITOL_PHOSPHATE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
485,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
486,KEGG_MM_ETHER_LIPID_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
487,KEGG_MM_ARACHIDONIC_ACID_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
488,KEGG_MM_LINOLEIC_ACID_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
489,KEGG_MM_ALPHA-LINOLENIC_ACID_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
490,KEGG_MM_SPHINGOLIPID_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
491,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_NEOLACTO_SERIES,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
492,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
493,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
494,KEGG_MM_PYRUVATE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
495,KEGG_MM_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
496,KEGG_MM_PROPANOATE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
497,KEGG_MM_BUTANOATE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
498,KEGG_MM_THIAMINE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
499,KEGG_MM_RIBOFLAVIN_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
500,KEGG_MM_VITAMIN_B6_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
501,KEGG_MM_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
502,KEGG_MM_PANTOTHENATE_AND_COA_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
503,KEGG_MM_BIOTIN_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
504,KEGG_MM_LIPOIC_ACID_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
505,KEGG_MM_FOLATE_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
506,KEGG_MM_RETINOL_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
507,KEGG_MM_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
508,KEGG_MM_TERPENOID_BACKBONE_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
509,KEGG_MM_SULFUR_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
510,KEGG_MM_AMINOACYL-TRNA_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
511,KEGG_MM_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
512,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
513,KEGG_MM_METABOLIC_PATHWAYS,5BF_diffexpr-nonnaive-cluster6,0.8958190568284053,0.8958190568284053,1.0
514,KEGG_MM_2-OXOCARBOXYLIC_ACID_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
515,KEGG_MM_RNA_DEGRADATION,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
516,KEGG_MM_HIF-1_SIGNALING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
517,KEGG_MM_MTOR_SIGNALING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
518,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
519,KEGG_MM_NOD-LIKE_RECEPTOR_SIGNALING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,0.10206812494198937,0.10206812494198937,0.1154026063810591
520,KEGG_MM_INSULIN_SIGNALING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
521,KEGG_MM_ADIPOCYTOKINE_SIGNALING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
522,KEGG_MM_GLYCOLYSIS_GLUCONEOGENESIS,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
523,KEGG_MM_CITRATE_CYCLE,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
524,KEGG_MM_PENTOSE_PHOSPHATE_PATHWAY,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
525,KEGG_MM_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
526,KEGG_MM_FRUCTOSE_AND_MANNOSE_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
527,KEGG_MM_GALACTOSE_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
528,KEGG_MM_ASCORBATE_AND_ALDARATE_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
529,KEGG_MM_FATTY_ACID_BIOSYNTHESIS,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
530,KEGG_MM_FATTY_ACID_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
531,KEGG_MM_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
532,KEGG_MM_STEROID_BIOSYNTHESIS,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
533,KEGG_MM_PRIMARY_BILE_ACID_BIOSYNTHESIS,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
534,KEGG_MM_STEROID_HORMONE_BIOSYNTHESIS,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
535,KEGG_MM_OXIDATIVE_PHOSPHORYLATION,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
536,KEGG_MM_PURINE_METABOLISM,5BG_diffexpr-nonnaive-cluster8,0.5163282918966914,0.5163282918966914,0.5766828827738046
537,KEGG_MM_CAFFEINE_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
538,KEGG_MM_PYRIMIDINE_METABOLISM,5BG_diffexpr-nonnaive-cluster8,0.10807736591275856,0.10807736591275856,0.12136677028110728
539,KEGG_MM_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
540,KEGG_MM_GLYCINE_SERINE_AND_THREONINE_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
541,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
542,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
543,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
544,KEGG_MM_LYSINE_BIOSYNTHESIS,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
545,KEGG_MM_LYSINE_DEGRADATION,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
546,KEGG_MM_ARGININE_AND_PROLINE_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
547,KEGG_MM_HISTIDINE_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
548,KEGG_MM_TYROSINE_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
549,KEGG_MM_PHENYLALANINE_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
550,KEGG_MM_TRYPTOPHAN_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
551,KEGG_MM_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
552,KEGG_MM_BETA-ALANINE_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
553,KEGG_MM_TAURINE_AND_HYPOTAURINE_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
554,KEGG_MM_SELENOCOMPOUND_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
555,KEGG_MM_CYANOAMINO_ACID_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
556,KEGG_MM_D-GLUTAMINE_AND_D-GLUTAMATE_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
557,KEGG_MM_D-ARGININE_AND_D-ORNITHINE_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
558,KEGG_MM_GLUTATHIONE_METABOLISM,5BG_diffexpr-nonnaive-cluster8,0.17699540178883758,0.17699540178883758,0.18115999947798672
559,KEGG_MM_STARCH_AND_SUCROSE_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
560,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
561,KEGG_MM_OTHER_GLYCAN_DEGRADATION,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
562,KEGG_MM_MUCIN_TYPE_O-GLYCAN_BIOSYNTHESIS,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
563,KEGG_MM_OTHER_TYPES_OF_O-GLYCAN_BIOSYNTHESIS,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
564,KEGG_MM_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
565,KEGG_MM_BUTIROSIN_AND_NEOMYCIN_BIOSYNTHESIS,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
566,KEGG_MM_GLYCOSAMINOGLYCAN_DEGRADATION,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
567,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_DERMATAN_SULFATE,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
568,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
569,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_HEPARIN,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
570,KEGG_MM_GLYCEROLIPID_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
571,KEGG_MM_INOSITOL_PHOSPHATE_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
572,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
573,KEGG_MM_ETHER_LIPID_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
574,KEGG_MM_ARACHIDONIC_ACID_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
575,KEGG_MM_LINOLEIC_ACID_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
576,KEGG_MM_ALPHA-LINOLENIC_ACID_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
577,KEGG_MM_SPHINGOLIPID_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
578,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_NEOLACTO_SERIES,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
579,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
580,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
581,KEGG_MM_PYRUVATE_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
582,KEGG_MM_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
583,KEGG_MM_PROPANOATE_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
584,KEGG_MM_BUTANOATE_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
585,KEGG_MM_THIAMINE_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
586,KEGG_MM_RIBOFLAVIN_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
587,KEGG_MM_VITAMIN_B6_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
588,KEGG_MM_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
589,KEGG_MM_PANTOTHENATE_AND_COA_BIOSYNTHESIS,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
590,KEGG_MM_BIOTIN_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
591,KEGG_MM_LIPOIC_ACID_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
592,KEGG_MM_FOLATE_BIOSYNTHESIS,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
593,KEGG_MM_RETINOL_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
594,KEGG_MM_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
595,KEGG_MM_TERPENOID_BACKBONE_BIOSYNTHESIS,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
596,KEGG_MM_SULFUR_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
597,KEGG_MM_AMINOACYL-TRNA_BIOSYNTHESIS,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
598,KEGG_MM_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
599,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
600,KEGG_MM_METABOLIC_PATHWAYS,5BG_diffexpr-nonnaive-cluster8,0.9571507704872326,0.9571507704872326,1.0
601,KEGG_MM_2-OXOCARBOXYLIC_ACID_METABOLISM,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
602,KEGG_MM_RNA_DEGRADATION,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
603,KEGG_MM_HIF-1_SIGNALING_PATHWAY,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
604,KEGG_MM_MTOR_SIGNALING_PATHWAY,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
605,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
606,KEGG_MM_NOD-LIKE_RECEPTOR_SIGNALING_PATHWAY,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
607,KEGG_MM_INSULIN_SIGNALING_PATHWAY,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
608,KEGG_MM_ADIPOCYTOKINE_SIGNALING_PATHWAY,5BG_diffexpr-nonnaive-cluster8,1.0,1.0,1.0
609,KEGG_MM_GLYCOLYSIS_GLUCONEOGENESIS,5BH_diffexpr-nonnaive-cluster9,0.21618258755712488,0.21618258755712488,0.22863072119765032
610,KEGG_MM_CITRATE_CYCLE,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
611,KEGG_MM_PENTOSE_PHOSPHATE_PATHWAY,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
612,KEGG_MM_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
613,KEGG_MM_FRUCTOSE_AND_MANNOSE_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
614,KEGG_MM_GALACTOSE_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
615,KEGG_MM_ASCORBATE_AND_ALDARATE_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
616,KEGG_MM_FATTY_ACID_BIOSYNTHESIS,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
