,term,variable,value,p,padj
1170,KEGG_MM_ARACHIDONIC_ACID_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1171,KEGG_MM_ARGININE_AND_PROLINE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1172,KEGG_MM_ARGININE_BIOSYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1173,KEGG_MM_ASCORBATE_AND_ALDARATE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1174,KEGG_MM_BIOSYNTHESIS_OF_AMINO_ACIDS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1175,KEGG_MM_BIOSYNTHESIS_OF_COFACTORS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1176,KEGG_MM_BIOSYNTHESIS_OF_NUCLEOTIDE_SUGARS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1177,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1178,KEGG_MM_BIOTIN_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1179,KEGG_MM_BUTANOATE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1180,KEGG_MM_C-TYPE_LECTIN_RECEPTOR_SIGNALING_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1181,KEGG_MM_CAFFEINE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1182,KEGG_MM_CARBON_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1183,KEGG_MM_CENTRAL_CARBON_METABOLISM_IN_CANCER,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1184,KEGG_MM_CHOLESTEROL_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1185,KEGG_MM_CHOLINE_METABOLISM_IN_CANCER,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1186,KEGG_MM_CITRATE_CYCLE_(TCA_CYCLE),5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1187,KEGG_MM_CORTISOL_SYNTHESIS_AND_SECRETION,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1188,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1189,KEGG_MM_D-AMINO_ACID_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1190,KEGG_MM_ESTROGEN_SIGNALING_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1191,KEGG_MM_ETHER_LIPID_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1192,KEGG_MM_FATTY_ACID_BIOSYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1193,KEGG_MM_FATTY_ACID_DEGRADATION,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1194,KEGG_MM_FATTY_ACID_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1195,KEGG_MM_FOLATE_BIOSYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1196,KEGG_MM_FOXO_SIGNALING_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,0.039388276499026306,0.039388276499026306,0.049130109770541205
1197,KEGG_MM_FRUCTOSE_AND_MANNOSE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1198,KEGG_MM_GALACTOSE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1199,KEGG_MM_GLUCAGON_SIGNALING_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1200,KEGG_MM_GLUTATHIONE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1201,KEGG_MM_GLYCEROLIPID_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1202,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1203,KEGG_MM_GLYCINE_SERINE_AND_THREONINE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1204,KEGG_MM_GLYCOLYSIS_GLUCONEOGENESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1205,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE_DERMATAN_SULFATE,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1206,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_HEPARIN,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1207,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,5BJ_diffexpr-nonnaive-cluster11,0.025383961344573984,0.025383961344573984,0.031061452449101766
1208,KEGG_MM_GLYCOSAMINOGLYCAN_DEGRADATION,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1209,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1210,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_AND_ISOGLOBO_SERIES,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1211,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1212,KEGG_MM_GLYCOSYLPHOSPHATIDYLINOSITOL_(GPI)-ANCHOR_BIOSYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1213,KEGG_MM_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1214,KEGG_MM_GROWTH_HORMONE_SYNTHESIS_SECRETION_AND_ACTION,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1215,KEGG_MM_HIF-1_SIGNALING_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1216,KEGG_MM_HIPPO_SIGNALING_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1217,KEGG_MM_HISTIDINE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1218,KEGG_MM_IL-17_SIGNALING_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,0.1526240172577557,0.1526240172577557,0.19432803444091387
1219,KEGG_MM_INOSITOL_PHOSPHATE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1220,KEGG_MM_INSULIN_SIGNALING_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1221,KEGG_MM_JAK-STAT_SIGNALING_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1222,KEGG_MM_LINOLEIC_ACID_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1223,KEGG_MM_LIPOIC_ACID_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1224,KEGG_MM_LONGEVITY_REGULATING_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1225,KEGG_MM_LYSINE_DEGRADATION,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1226,KEGG_MM_MANNOSE_TYPE_O-GLYCAN_BIOSYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1227,KEGG_MM_METABOLIC_PATHWAYS,5BJ_diffexpr-nonnaive-cluster11,0.9624002720215965,0.9624002720215965,1.0
1228,KEGG_MM_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1229,KEGG_MM_MUCIN_TYPE_O-GLYCAN_BIOSYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1230,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1231,KEGG_MM_NF-KAPPA_B_SIGNALING_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,0.21294790177439585,0.21294790177439585,0.2728360205170121
1232,KEGG_MM_NOD-LIKE_RECEPTOR_SIGNALING_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,0.34849293843564383,0.34849293843564383,0.4469681800658101
1233,KEGG_MM_NEOMYCIN_KANAMYCIN_AND_GENTAMICIN_BIOSYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1234,KEGG_MM_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1235,KEGG_MM_NITROGEN_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,0.014582772986904628,0.014582772986904628,0.018732901777202958
1236,KEGG_MM_NUCLEOTIDE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1237,KEGG_MM_OTHER_GLYCAN_DEGRADATION,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1238,KEGG_MM_OTHER_TYPES_OF_O-GLYCAN_BIOSYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1239,KEGG_MM_OXIDATIVE_PHOSPHORYLATION,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1240,KEGG_MM_OXYTOCIN_SIGNALING_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1241,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,0.10195708616553237,0.10195708616553237,0.13138633974328068
1242,KEGG_MM_PANTOTHENATE_AND_COA_BIOSYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1243,KEGG_MM_PARATHYROID_HORMONE_SYNTHESIS_SECRETION_AND_ACTION,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1244,KEGG_MM_PATHWAYS_OF_NEURODEGENERATION_MULTIPLE_DISEASES,5BJ_diffexpr-nonnaive-cluster11,0.6757747600153621,0.6757747600153621,0.872208497523777
1245,KEGG_MM_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1246,KEGG_MM_PENTOSE_PHOSPHATE_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1247,KEGG_MM_PHENYLALANINE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1248,KEGG_MM_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1249,KEGG_MM_PHOSPHOLIPASE_D_SIGNALING_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1250,KEGG_MM_PHOSPHONATE_AND_PHOSPHINATE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1251,KEGG_MM_PORPHYRIN_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1252,KEGG_MM_PRIMARY_BILE_ACID_BIOSYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1253,KEGG_MM_PROLACTIN_SIGNALING_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1254,KEGG_MM_PROPANOATE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1255,KEGG_MM_PURINE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1256,KEGG_MM_PYRIMIDINE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1257,KEGG_MM_PYRUVATE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1258,KEGG_MM_RNA_DEGRADATION,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1259,KEGG_MM_RAP1_SIGNALING_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1260,KEGG_MM_RAS_SIGNALING_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,0.049847654535627846,0.049847654535627846,0.0626225531864807
1261,KEGG_MM_RETINOL_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1262,KEGG_MM_RIBOFLAVIN_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1263,KEGG_MM_SELENOCOMPOUND_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1264,KEGG_MM_SPHINGOLIPID_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1265,KEGG_MM_SPHINGOLIPID_SIGNALING_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1266,KEGG_MM_STARCH_AND_SUCROSE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1267,KEGG_MM_STEROID_BIOSYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1268,KEGG_MM_STEROID_HORMONE_BIOSYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1269,KEGG_MM_SULFUR_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1270,KEGG_MM_TGF-BETA_SIGNALING_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1271,KEGG_MM_TNF_SIGNALING_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,0.028434956814694747,0.028434956814694747,0.03592478306846228
1272,KEGG_MM_TAURINE_AND_HYPOTAURINE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1273,KEGG_MM_TERPENOID_BACKBONE_BIOSYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1274,KEGG_MM_THIAMINE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1275,KEGG_MM_THYROID_HORMONE_SIGNALING_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1276,KEGG_MM_THYROID_HORMONE_SYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1277,KEGG_MM_TOLL-LIKE_RECEPTOR_SIGNALING_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,0.1893368252241135,0.1893368252241135,0.23995065078816036
1278,KEGG_MM_TRYPTOPHAN_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1279,KEGG_MM_TYROSINE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1280,KEGG_MM_UBIQUINONE_AND_OTHER_TERPENOID-QUINONE_BIOSYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1281,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1282,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1283,KEGG_MM_VARIOUS_TYPES_OF_N-GLYCAN_BIOSYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1284,KEGG_MM_VITAMIN_B6_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1285,KEGG_MM_ALPHA-LINOLENIC_ACID_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1286,KEGG_MM_BETA-ALANINE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1287,KEGG_MM_CAMP_SIGNALING_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1288,KEGG_MM_CGMP-PKG_SIGNALING_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1289,KEGG_MM_MTOR_SIGNALING_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
1290,KEGG_MM_2-OXOCARBOXYLIC_ACID_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1291,KEGG_MM_AGE-RAGE_SIGNALING_PATHWAY_IN_DIABETIC_COMPLICATIONS,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1292,KEGG_MM_AMPK_SIGNALING_PATHWAY,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1293,KEGG_MM_ADIPOCYTOKINE_SIGNALING_PATHWAY,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1294,KEGG_MM_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1295,KEGG_MM_ALDOSTERONE_SYNTHESIS_AND_SECRETION,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1296,KEGG_MM_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1297,KEGG_MM_AMINOACYL-TRNA_BIOSYNTHESIS,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1298,KEGG_MM_APELIN_SIGNALING_PATHWAY,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1299,KEGG_MM_ARACHIDONIC_ACID_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1300,KEGG_MM_ARGININE_AND_PROLINE_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1301,KEGG_MM_ARGININE_BIOSYNTHESIS,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1302,KEGG_MM_ASCORBATE_AND_ALDARATE_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1303,KEGG_MM_BIOSYNTHESIS_OF_AMINO_ACIDS,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1304,KEGG_MM_BIOSYNTHESIS_OF_COFACTORS,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1305,KEGG_MM_BIOSYNTHESIS_OF_NUCLEOTIDE_SUGARS,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1306,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1307,KEGG_MM_BIOTIN_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1308,KEGG_MM_BUTANOATE_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1309,KEGG_MM_C-TYPE_LECTIN_RECEPTOR_SIGNALING_PATHWAY,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1310,KEGG_MM_CAFFEINE_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1311,KEGG_MM_CARBON_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1312,KEGG_MM_CENTRAL_CARBON_METABOLISM_IN_CANCER,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1313,KEGG_MM_CHOLESTEROL_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1314,KEGG_MM_CHOLINE_METABOLISM_IN_CANCER,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1315,KEGG_MM_CITRATE_CYCLE_(TCA_CYCLE),5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1316,KEGG_MM_CORTISOL_SYNTHESIS_AND_SECRETION,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1317,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1318,KEGG_MM_D-AMINO_ACID_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1319,KEGG_MM_ESTROGEN_SIGNALING_PATHWAY,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1320,KEGG_MM_ETHER_LIPID_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1321,KEGG_MM_FATTY_ACID_BIOSYNTHESIS,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1322,KEGG_MM_FATTY_ACID_DEGRADATION,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1323,KEGG_MM_FATTY_ACID_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1324,KEGG_MM_FOLATE_BIOSYNTHESIS,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1325,KEGG_MM_FOXO_SIGNALING_PATHWAY,5BK_diffexpr-nonnaive-cluster12,0.24562690212448646,0.24562690212448646,1.0
1326,KEGG_MM_FRUCTOSE_AND_MANNOSE_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1327,KEGG_MM_GALACTOSE_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1328,KEGG_MM_GLUCAGON_SIGNALING_PATHWAY,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1329,KEGG_MM_GLUTATHIONE_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1330,KEGG_MM_GLYCEROLIPID_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1331,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1332,KEGG_MM_GLYCINE_SERINE_AND_THREONINE_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1333,KEGG_MM_GLYCOLYSIS_GLUCONEOGENESIS,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1334,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE_DERMATAN_SULFATE,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1335,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_HEPARIN,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1336,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1337,KEGG_MM_GLYCOSAMINOGLYCAN_DEGRADATION,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1338,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,5BK_diffexpr-nonnaive-cluster12,0.035277456066479036,0.035277456066479036,0.19740877812543406
1339,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_AND_ISOGLOBO_SERIES,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1340,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1341,KEGG_MM_GLYCOSYLPHOSPHATIDYLINOSITOL_(GPI)-ANCHOR_BIOSYNTHESIS,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1342,KEGG_MM_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1343,KEGG_MM_GROWTH_HORMONE_SYNTHESIS_SECRETION_AND_ACTION,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1344,KEGG_MM_HIF-1_SIGNALING_PATHWAY,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1345,KEGG_MM_HIPPO_SIGNALING_PATHWAY,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1346,KEGG_MM_HISTIDINE_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1347,KEGG_MM_IL-17_SIGNALING_PATHWAY,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1348,KEGG_MM_INOSITOL_PHOSPHATE_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1349,KEGG_MM_INSULIN_SIGNALING_PATHWAY,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1350,KEGG_MM_JAK-STAT_SIGNALING_PATHWAY,5BK_diffexpr-nonnaive-cluster12,0.022810232563161524,0.022810232563161524,0.12233671775122296
1351,KEGG_MM_LINOLEIC_ACID_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1352,KEGG_MM_LIPOIC_ACID_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1353,KEGG_MM_LONGEVITY_REGULATING_PATHWAY,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1354,KEGG_MM_LYSINE_DEGRADATION,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1355,KEGG_MM_MANNOSE_TYPE_O-GLYCAN_BIOSYNTHESIS,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1356,KEGG_MM_METABOLIC_PATHWAYS,5BK_diffexpr-nonnaive-cluster12,0.7801815217325316,0.7801815217325316,1.0
1357,KEGG_MM_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1358,KEGG_MM_MUCIN_TYPE_O-GLYCAN_BIOSYNTHESIS,5BK_diffexpr-nonnaive-cluster12,0.047804247848119,0.047804247848119,0.35505518629012023
1359,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1360,KEGG_MM_NF-KAPPA_B_SIGNALING_PATHWAY,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1361,KEGG_MM_NOD-LIKE_RECEPTOR_SIGNALING_PATHWAY,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1362,KEGG_MM_NEOMYCIN_KANAMYCIN_AND_GENTAMICIN_BIOSYNTHESIS,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1363,KEGG_MM_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1364,KEGG_MM_NITROGEN_METABOLISM,5BK_diffexpr-nonnaive-cluster12,0.012970391482272987,0.012970391482272987,0.09489680454642117
1365,KEGG_MM_NUCLEOTIDE_METABOLISM,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
1366,KEGG_MM_OTHER_GLYCAN_DEGRADATION,5BK_diffexpr-nonnaive-cluster12,1.0,1.0,1.0
